OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Genus_2	Species
eba9df3372b854fe6d35a0f22765644e	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_592524	f__Burkholderiaceae_A_574758	g__Massilia		
d81cbcb788c887f322697f6d6a91ebf2	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_592524	f__Burkholderiaceae_A_574758	g__Massilia		
e091fd1c529e9c729b1b87681182f71b	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_592524	f__Burkholderiaceae_A_574758	g__Massilia		
7d7ada7ed90bad7d291ae8721cc4dcd1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_595422	f__Burkholderiaceae_A_595422	g__Paenalcaligenes		
47c2847dc6392bedaaf4c00f2d1e24a1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_595422	f__Burkholderiaceae_A_595422	g__Paenalcaligenes		
e2d4127c7690f16e8a71329744018337	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_595422	f__Burkholderiaceae_A_595422	g__Paenalcaligenes		
aa39272a058e2725354bb42fe80b9295	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_595422	f__Burkholderiaceae_A_595422			
3e94810443c3820c0f8730a4e021aa31	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_595422	f__Burkholderiaceae_A_595422			
28eacaafcab308683484963208ca02f5	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_595422	f__Burkholderiaceae_A_595422			
cf027906b274966618393f504afa03e1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_592522	f__Burkholderiaceae_A_592522			
9252f479542c2d6c674d0b52ec56d208	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_592522	f__Burkholderiaceae_A_592522			
9de5399ef73cf3188066bbaffbb59804	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria					
514d8850d816ad375cf23f63c7f67053	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_595422	f__Burkholderiaceae_A_595422			
0ece053eb0e55ba715c5b67f184c970e	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_595422	f__Burkholderiaceae_A_595422			
0deb0d431d5bda55c8de0dee301f308c	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_595422	f__Burkholderiaceae_A_595422			
5eea18fca73edd001790b8760c9af96e	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_595422	f__Burkholderiaceae_A_595422			
1d8cce41947cd002416059c14ff980b4	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_595422	f__Burkholderiaceae_A_595422			
71e0664bdcb766e14e8c2a32ebc94ae4	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_595422	f__Burkholderiaceae_A_595422			
c8aee8ec4cc89116c358e5f2bdd42a3b	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_592522	f__Burkholderiaceae_A_592522			
10b31a82cb76f376d14713f27ca507b3	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae			
af4c850939a0100bd8dbf2b862b2abde	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae			
71aab72d72f4032637adcf45760264d3	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Enteractinococcus	s__Enteractinococcus	helveticum
4b8e612c22686056bb94432d7bd2221d	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Brevibacteriaceae	g__Brevibacterium		
203e109d3f4eafbd422fbb4c990b3ff4	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Quadrisphaeraceae	g__Pseudokineococcus	s__Pseudokineococcus	basanitobsidens
4b0fcf715a157034e4795acd7d506493	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae	g__Leucobacter		
5fb65ce7bd3054b643d58cfe78d6eb54	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae	g__Leucobacter		
3c88cfbb17d980b7665063d776b5d74d	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae	g__Leucobacter		
4eef5128d1009334a7110b1b1cc84984	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae	g__Leucobacter		
19179a5f3449935ce2efe1fba5c0813d	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae			
d13ef07b477e96a915091dea35da38d2	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae	g__Leucobacter		
1c5dfa8e2b8267c2455d9b6f5692e4ad	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae	g__Leucobacter		
a556eb8dcc928f4a0641be0fe7ed6f21	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae	g__Leucobacter		
81eb56145dd121716dcf21bfb9a0e73e	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae	g__Leucobacter		
5cb77869f1cfdaa27c7cd4afb6e13bc9	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Nakamurellaceae	g__Nakamurella		
b38554cf2da4b662d221d9607bd5891f	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Geodermatophilaceae	g__Modestobacter	s__	
2cb54d6aa8055ba4fd16432b0fe28c28	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Geodermatophilaceae	g__Geodermatophilus_A	s__Geodermatophilus_A	pulveris
6a822c1e3abbb367e566c92a8c8de1e9	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Streptomycetales_400645	f__Streptomycetaceae_400641	g__Streptomyces_G_395345		
c48cf4aaf6fd18dc868fe71e2f98263c	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales				
7b9c520b4a1d6b5f45645e6fda83d3cb	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae	g__Curtobacterium		
90b2399191eb433e5d88277db760f03d	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Geodermatophilaceae	g__Blastococcus		
184b219f5dc709e6b188da808eb91496	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Bacillales_D_310495	f__Amphibacillaceae	g__Ornithinibacillus_287146		
363fe7ec557a0cb4bd3c58ef981bc43c	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales				
5982ba469c6a5d286566eabdc0156307	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae			
70f2207b8dd45c530bd083e5baf0ff5b	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_595422	f__Burkholderiaceae_A_595422			
ba6672fc5b80f341159c2bbf3f23803f	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_597441	f__Neisseriaceae_563222	g__Neisseria_563205		
59df9e2fd06d0cd2684ef9a54ce6f801	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_592522	f__Burkholderiaceae_A_592522	g__Aquabacterium_B_592457		
7b5a916eb59c0b9b16ffa1f985c07806	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_592522	f__Burkholderiaceae_A_592522	g__Aquabacterium_B_592457		
3b29c8c233a92b6e9ca9f9ccf416d32a	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_592522	f__Burkholderiaceae_A_592522	g__Comamonas_F_589250		
ae11513caac7579c435cbf4890d546ad	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_592522	f__Burkholderiaceae_A_592522			
c15d56db1100e4a9ec781cb7204644e2	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_597432	f__Rhodocyclaceae	g__Tepidiphilus	s__Tepidiphilus	succinatimandens
41b36e68b6a880219b43311796d240d4	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_597432	f__Rhodocyclaceae	g__Tepidiphilus	s__Tepidiphilus	succinatimandens
f152afbcfee756eac5717361b6116044	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_592522	f__Burkholderiaceae_A_592522			
96f43fe399fe954410992a0ac38a8f1f	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_597432	f__Rhodocyclaceae	g__Thauera_A_597130		
31e0fca9e007fc872b507117803f8dc9	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae			
2928ee2cf0cb8a97d9036ad72a1bc161	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae	g__Leucobacter		
31b9129cf3c47a72890a7af3bda2da4d	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Enteractinococcus	s__Enteractinococcus	helveticum
d51ccac151655123eb376d59564492f9	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Enteractinococcus	s__Enteractinococcus	fodinae
3365e4a69d528fdeee364a14e5e1e8de	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae			
c166299e28a994508d5d7990701fd9aa	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae			
52d8b9dda08dc31a2ff6a3d8c26feec9	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Enteractinococcus		
bd43a7a72b79b02cb2b3b2e79a1ecfd7	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales				
5b7406a32b4d4a7ac70851db8b2dfe08	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Micrococcus	s__Micrococcus	lylae
67b470a7cb7cd07fff9ed51121006a31	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Enteractinococcus	s__Enteractinococcus	helveticum
38c8cfdeaa8ed4027993c2ddde5b6a8f	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Enteractinococcus	s__Enteractinococcus	helveticum
fd7b845ed4afee0d33fa2aa71b3cd4b4	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Enteractinococcus		
64c301ca6957d405a68dc610b47ebc33	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Enteractinococcus	s__Enteractinococcus	coprophilus
e5143ea601fe83bd92e166dc08a9f879	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Enteractinococcus	s__Enteractinococcus	coprophilus
136b48f2464d7668bfd19ee7dfbf730d	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Enteractinococcus	s__Enteractinococcus	helveticum
dafedb27cec328cc70d99914e08667a6	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Enteractinococcus	s__Enteractinococcus	helveticum
9bcb9063ba1943250fe62993a43aec16	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Enteractinococcus	s__Enteractinococcus	helveticum
51c0c35c990b52792e1d2f67c5b9f584	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Enteractinococcus	s__Enteractinococcus	helveticum
98c97333650143cae7892ff753e69af8	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Micrococcus		
c8cba1479feee939412a0c09f290bceb	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae			
409fcdfb5d2060c2feb436156520e0ba	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Propionibacteriales	f__Nocardioidaceae	g__Aeromicrobium		
879149f6b2f171d6a453bdeda037c8d1	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae			
a4fde893e736bbf03393f435616d8749	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria					
cb46b4083fdba88b5e1ffb577004245d	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Smaragdicoccus	s__Smaragdicoccus	niigatensis
866a5d28acdc882219fc2a03153ae465	d__Bacteria	p__Eremiobacterota	c__Xenobia	o__Xenobiales	f__	g__	s__	
3caa6fba80ec850eccc514c297030a18	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Lawsonella		
6370540102129045a93d51ff633a0607	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Rhodococcus_C_375578		
c597592b4e930f7ab888c97dd39ad12b	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae			
e1201120d2035b18bdc3e90d85228dfc	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Corynebacterium		
12886e4c9ae4c511f805a1f8940f8f52	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Corynebacterium		
786364ece2807eab22f56387f55217ac	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Corynebacterium		
ce3fb95535580cce7168fd970b57deda	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Corynebacterium		
0ca83baa9bd74c7a2444c180245c6f28	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Corynebacterium		
c7a6988a5bd4b3f8a3f944369c717a1b	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Corynebacterium		
79809b9176d501125f7ed2e5b1299f2b	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae			
a06bfb66bd23ebb0f49ce88679e42507	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae			
47d32a18c00a2c293b42d0cdae956068	d__Bacteria	p__Actinobacteriota	c__Actinomycetia					
033e0d745b32bc43e787f16e430e787f	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Corynebacterium		
51a785e1d82ccc1ab2d3ab99eebb6436	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae			
12bc0e6534c02e303e14807e73a7f2f2	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Corynebacterium		
9f015eba3a720edf85467fa2c810bd11	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Corynebacterium		
7781b1129995f46c998938285672646d	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae	g__Leucobacter		
a58bd19301deeaecde37b0b9be1d0972	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Dermatophilaceae_390796			
3eef214db631f6944b097bd8eecbb8c0	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Dermatophilaceae_390796			
c4b1cd2a97c27a7d6a32b3d9acdc34e5	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Dermatophilaceae_390796			
f7f96cff993e5e2813765b154b77549e	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Propionibacteriales	f__Nocardioidaceae			
221a2e648ad46ccf24c03ab12275be49	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Propionibacteriales	f__Nocardioidaceae	g__Marmoricola_A_392027	s__Marmoricola_A_392027	ginsengisoli
777aa0cf57cba147bef9370fc1b9c922	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Propionibacteriales	f__Nocardioidaceae	g__Nocardioides_A_392796	s__Nocardioides_A_392796	glacieisoli
9bc101ccc40929e037d07a52b2911c5a	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Propionibacteriales	f__Nocardioidaceae			
2e7a3961ba9904558ce5119bfbad4ab9	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Corynebacterium		
f7fcb341da87c0322337558bdbd5557a	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Propionibacteriales	f__Propionibacteriaceae	g__Arachnia		
38cda7b21bf4248723115c8b1fcf9451	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Facklamia_A_322620	s__Facklamia_A_322620	tabacinasalis
71126428f5f9993175f63018c4f630ad	d__Bacteria	p__Firmicutes_D	c__Bacilli					
7405e6e8ecb6b5c97e1895c363df90ad	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus		
2be49ef9add7778baf61042e6cc95b54	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus		
ffffa6d81de0c8c244905203d0d5fa15	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Streptococcaceae			
52f29f767542a138035f04d1dfd4621a	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Apilactobacillus	s__Apilactobacillus	timberlakei
04cfd71215a370a70f53f6a25224f15e	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae			
c82ff12ca7d3eb9de53fe5b37e0a4cab	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae			
17534a8937b8ad38bfcd1eeec31cc2d3	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae			
195b80be5ccbba42eb0d61f368f99280	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae			
c23fa726d220a46b6ee4cd8470bca3ae	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Atopostipes	s__Atopostipes	suicloacalis
291b01943f42221fe8db45efabaf610a	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Atopostipes	s__	
c93742a935642dcca17ec9508490982f	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Atopostipes	s__	
b53400a16b590aef6a35bdd5fd4ff1fb	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Alloiococcus	s__Alloiococcus	otitis
b9c6855aab8db55c77c113dc05c9501b	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Fructilactobacillus	s__Fructilactobacillus	vespulae
16302bb092c3a3716ac076928c5b4f55	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Fructilactobacillus	s__Fructilactobacillus	vespulae
252c28b354e1fd5267564494af7101fe	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Geodermatophilaceae	g__Modestobacter		
32e88543bbfecb9005f854fc09d42bab	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales_616050	f__Wenzhouxiangellaceae	g__Wenzhouxiangella		
114a2419ecf110b24e9eede5cff0c9fc	d__Bacteria	p__Firmicutes_A	c__Clostridia_258483	o__Lachnospirales	f__Cellulosilyticaceae	g__Niameybacter	s__Niameybacter	massiliensis
f43b115f9927b977077e2065c6db2803	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Nesterenkonia		
1f6daaac1eacaad3cb71c246a8f85077	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Staphylococcales	f__Salinicoccaceae	g__Jeotgalicoccus_A_310962	s__Jeotgalicoccus_A_310962	marinus
553a2c99ab204bd8e83157ad0cf088c8	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Staphylococcales	f__Salinicoccaceae	g__Jeotgalicoccus_A_310962	s__Jeotgalicoccus_A_310962	meleagridis
e2ac46c0947692441703df4bf0d3277d	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus		
bb4ba5d55b0cd83cda58dbc951374538	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Erysipelothrix		
8f2d7f6cfbdbad9242a43db743b36c4a	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Erysipelothrix		
26caf3fab0c14e2601be8f029d627865	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae	g__Gryllotalpicola		
44f21663ac6ebb0462a2eae68a1dc207	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lacticaseibacillus		
6137a9c9b3731a8ab6dfd7063606c778	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae			
415800e64069653855ede6f4ef1fbafd	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Apilactobacillus		
d501ac49a71e6595890176eaeda894bc	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Fructobacillus		
074f7018683741e0cb373235482018ff	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Leuconostoc_B		
fb541584efadfaeb1bea0e8afbbab50a	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Apilactobacillus		
0ebfe4c597908b70ae91638f9bbe0f01	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Apilactobacillus	s__Apilactobacillus	timberlakei
2ee1250c1addcb1b782a97416f2f1cc4	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Acetilactobacillus	s__Acetilactobacillus	jinshanensis
4be095f2d6309222a78b38eb032f98ec	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Acetilactobacillus	s__Acetilactobacillus	jinshanensis
b58902000abbabf9dcab8097204ad8d5	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales_592524	f__Burkholderiaceae_A_574758	g__Janthinobacterium_571526	s__Janthinobacterium	violaceinigrum
c46adf6724baa4a0ea5eeb65cd66ed3c	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Enterococcaceae			
b4db170158a7b24f1affb0ccc4983db2	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lacticaseibacillus		
0c6fb18dd446e5ed2e4d4620da366224	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lacticaseibacillus	s__Lacticaseibacillus	casei
9ec8119e9d0a29a043b93ed61bc5d0bf	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lacticaseibacillus	s__Lacticaseibacillus	casei
d745da2942bc2e4e15b6f693adc90eae	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lacticaseibacillus		
46cc157183f9119be0e337f7cddd0e3b	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Apilactobacillus		
61e52f1cc5cc48b4755c23b13780819c	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Apilactobacillus	s__Apilactobacillus	quenuiae
a056f500471350a22fdb9b4d2b633ba1	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus		
606988ae435ee015c12e12076c5bf464	d__Bacteria	p__Firmicutes_D	c__Bacilli					
e436f96e1a359944afbfc05880702723	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae			
e9af84a024c410d2c2bee2808a32d279	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Bacillales_A	f__Planococcaceae	g__Sporosarcina		
632f25339e021ede82f0a1109b3c8844	d__Bacteria							
2e81df9a1e3740945f14c98a1cf210da	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Apilactobacillus	s__Apilactobacillus	timberlakei
25c3be161f2fe069374c93345608befb	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae			
3a6a51301009f83f8b03d2f09ad594d3	d__Bacteria	p__Firmicutes_D	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Apilactobacillus		
